Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_11,Chrome 135.0.7049.85,,,13-04-2025 22:07:52,13-04-2025 22:08:20,28.303s,PASSED
,,,,,,,
Test Cases/WEB/TC01_Load Page,Chrome 135.0.7049.85,,,13-04-2025 22:07:52,13-04-2025 22:08:20,28.033s,PASSED
"DATA BINDING - {""(Default) inPut..."":"""",""(Default) phone..."":""0"",""(Default) otpLo..."":""0"",""(Default) comme..."":""[]"",""(Default) nameO..."":""""}",,,,,,,
"setWebDriverPreferencesProperty(""args"", [""--disable-features=SafeBrowsing,PasswordLeakToggleMove""])",Chrome 135.0.7049.85,,,13-04-2025 22:07:53,13-04-2025 22:07:53,0.008s,PASSED
"openBrowser("""")",Chrome 135.0.7049.85,,,13-04-2025 22:07:53,13-04-2025 22:08:01,7.977s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 135.0.7049.85,,,13-04-2025 22:08:01,13-04-2025 22:08:04,3.352s,PASSED
"click(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 135.0.7049.85,,,13-04-2025 22:08:04,13-04-2025 22:08:07,3.068s,PASSED
"setText(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 135.0.7049.85,,,13-04-2025 22:08:07,13-04-2025 22:08:10,3.345s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 135.0.7049.85,,,13-04-2025 22:08:10,13-04-2025 22:08:12,1.984s,PASSED
"click(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/button_Login""))",Chrome 135.0.7049.85,,,13-04-2025 22:08:12,13-04-2025 22:08:14,1.493s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Hongkong CURA Healthcare Center"", true)",Chrome 135.0.7049.85,,,13-04-2025 22:08:14,13-04-2025 22:08:16,1.794s,PASSED
"click(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 135.0.7049.85,,,13-04-2025 22:08:16,13-04-2025 22:08:16,0.367s,PASSED
"click(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/input_Medicaid_programs""))",Chrome 135.0.7049.85,,,13-04-2025 22:08:16,13-04-2025 22:08:16,0.333s,PASSED
"click(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/div_Visit Date (Required)_input-group-addon""))",Chrome 135.0.7049.85,,,13-04-2025 22:08:16,13-04-2025 22:08:17,0.364s,PASSED
"click(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/td_30""))",Chrome 135.0.7049.85,,,13-04-2025 22:08:17,13-04-2025 22:08:17,0.575s,PASSED
"setText(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/textarea_Comment_comment""), findTestData(""TestData_Website_01"").getValue(""comment"", 2))",Chrome 135.0.7049.85,,,13-04-2025 22:08:17,13-04-2025 22:08:18,0.846s,PASSED
"click(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 135.0.7049.85,,,13-04-2025 22:08:18,13-04-2025 22:08:19,0.810s,PASSED
"click(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/h2_Appointment Confirmation""))",Chrome 135.0.7049.85,,,13-04-2025 22:08:19,13-04-2025 22:08:20,0.560s,PASSED
"verifyElementText(findTestObject(""Object Repository/Website/Page_CURA Healthcare Service/h2_Appointment Confirmation""), ""Appointment Confirmation"")",Chrome 135.0.7049.85,,,13-04-2025 22:08:20,13-04-2025 22:08:20,0.316s,PASSED
closeBrowser(),Chrome 135.0.7049.85,,,13-04-2025 22:08:20,13-04-2025 22:08:20,0.258s,PASSED
